company,company_type,title,link,sectors,work_place,career,education,salary,deadline,reg_info,reg_days_ago,posting_period_days
국가유산청,일반기업,2026년 수리기술과 기간제 근로자(사무원) 채용 공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54201529,"사무직, 사무보조, 사무행정",대전 서구,경력무관 · 계약직,학력무관,면접 후 협의,D-5,3일 전 등록,3,8
(주)테크웨이즈,일반기업,[㈜테크웨이즈] 각 부문별 신입·경력사원 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54201502&adsCategoryItem=effect_bold&,"기술지원, SE(시스템엔지니어), SI개발, 네트워크, 솔루션",경기 용인시 수지구 외,신입 · 경력 · 정규직,고졸↑,면접 후 협의,~07.08(수),3일 전 등록,3,20
한국보훈복지의료공단,대기업,[광주보훈병원] 계약직 기능직(간호조무사) 직원 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54201494,"간호조무사, 드레싱보조, 진료보조, 일반병원, 종합병원",광주 광산구,경력무관 · 계약직,학력무관,면접 후 협의,D-6,3일 전 등록,3,9
농업회사법인(주)주원산오리,대기업,[하림그룹] 주원산오리 2026년 신입/경력 직원 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54201492&adsCategoryItem=effect_bold&,"SAP, 총무, 문서작성, 사무행정, 서류관리",충북 진천군 외,신입 · 경력 · 정규직,고졸↑,면접 후 협의,~06.28(일),3일 전 등록,3,10
국립호남권생물자원관,일반기업,2026년 청년인턴 채용 공고(제2026-12호)(미생물배양),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54201430,"연구원, 미생물, 시장조사, 자료조사",전남 목포시,경력무관 · 인턴직,학력무관,면접 후 협의,D-3,3일 전 등록,3,6
제닉스로보틱스(주),코스닥,제닉스로보틱스(주) 연구직/기술직 각 부문 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54201357&adsCategoryItem=effect_bold&,"기술지원, SE(시스템엔지니어), 알고리즘, 영상처리, 자율주행",충남 천안시 서북구 외,신입 · 경력 · 정규직,학력무관,면접 후 협의,~07.01(수),22시간 전 수정,0,10
(주)아이에이엠,일반기업,응용 소프트웨어 개발자 신입 및 경력 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54201323,"기술지원, 데이터분석가, 데이터엔지니어, 백엔드/서버개발, 웹개발",서울 금천구 외,신입 · 경력 · 정규직,대학교(4년)↑,면접 후 협의,~07.07(화),3일 전 등록,3,19
한국보훈복지의료공단,대기업,[광주보훈병원] 업무지원직(급식-조리사) 직원 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54201274,"일반병원, 종합병원, 조리사, 급식소, 요리사",광주 광산구,경력무관 · 정규직 외,학력무관,면접 후 협의,D-6,3일 전 등록,3,9
국립호남권생물자원관,일반기업,2026년 청년인턴 채용 공고(제2026-12호)(표본제작),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54201263,"미생물, 생명과학, 실험보조",전남 목포시,경력무관 · 인턴직,학력무관,면접 후 협의,D-3,3일 전 등록,3,6
동국제약(주),대기업,[동국제약] 신입/경력 채용(관리 / 마케팅 / 디자인 등 모집)  ~ 6/24,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54201164,"채용담당자, HRD, 면접/인터뷰, 온보딩, 인력관리",서울 강남구,신입 · 경력 · 정규직 외,대학교(4년)↑,면접 후 협의,D-4,3일 전 등록,3,7
(재)예술경영지원센터,일반기업,2026년 제2차 체험형 청년인턴 채용 공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54201145,"사무직, 총무, 문서작성, 사무보조, 사무행정",서울 종로구,경력무관 · 인턴직,학력무관,면접 후 협의,D-6,3일 전 등록,3,9
머스트바이오(주),일반기업,"공정연구팀 연구원 채용의 건 (경력 1명, 신입 1명)",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54201137&adsCategoryItem=effect_bold&,"CRA(임상연구원), 연구원, R&D, R&D기획, 생명과학",경기 수원시 영통구 외,경력무관 · 정규직,석사↑,면접 후 협의,~07.06(월),3일 전 등록,3,18
(주)안다르,일반기업,andar 글로벌마케팅팀 마케터 신입-3년,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54201080,"프로모션기획, 마케팅기획, 마케팅전략, 인플루언서마케팅, 글로벌마케팅",서울 송파구,신입 · 경력 · 정규직 외,대학교(4년)↑,면접 후 협의,내일마감,3일 전 등록,3,알수없음
국립호남권생물자원관,일반기업,2026년 청년인턴 채용 공고(제2026-12호)(전시지원),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54201010,"문서작성, 기획, 시설관리",전남 목포시,경력무관 · 인턴직,학력무관,면접 후 협의,D-3,3일 전 등록,3,6
(주)엔트리,일반기업,[생산] 식품회사 배합팀 직원 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54200994&adsCategoryItem=effect_bold&,"생산관리, 설비OP, QC, 물류관리, 자재관리",경남 양산시,신입 · 경력 · 정규직 외,학력무관,면접 후 협의,D-4,3일 전 등록,3,7
(주)국민은행,대기업,2026년 하계 체험형 인턴십 프로그램 「AI·플랫폼개발부문」 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54200971,"데이터분석가, 데이터엔지니어, 보안컨설팅, 앱개발, 웹개발",서울 영등포구,신입 · 인턴직,학력무관,면접 후 협의,D-4,3일 전 등록,3,7
국립호남권생물자원관,일반기업,2026년 청년인턴 채용 공고(제2026-12호)(사무지원),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54200906,"사무직, 사무보조, 사무행정",전남 목포시,경력무관 · 인턴직,학력무관,면접 후 협의,D-3,3일 전 등록,3,6
(주)국민은행,대기업,2026년 하계 체험형 인턴십 프로그램 「IT부문」 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54200875,"데이터분석가, 데이터엔지니어, 보안컨설팅, 앱개발, 웹개발",서울 영등포구,신입 · 인턴직,학력무관,면접 후 협의,D-4,3일 전 등록,3,7
한진화학(주),일반기업,각 부분별 신입/경력 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54200758,"문서작성, 납품운전원, 지게차, 수/발주, 수출입",경기 의왕시 외,신입 · 경력 · 정규직,학력무관,면접 후 협의,~07.01(수),3일 전 등록,3,13
육아정책연구소,일반기업,[2026-10호] 위촉직 연구원 채용 (사업 관리 지원 등),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54200724,"평가/보상, 데이터분석, 사업개발, 사업관리, 사업제휴",서울 중구,경력무관 · 위촉직,석사↑,면접 후 협의,D-4,3일 전 등록,3,7
육아정책연구소,일반기업,[2026-10호] 위촉직 연구원 채용 (연구 사업 지원 등),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54200722,"정책연구, 조사원, 시장조사, 자료조사, 사례관리",서울 중구,경력무관 · 위촉직,석사↑,면접 후 협의,D-4,3일 전 등록,3,7
(주)국민은행,대기업,2026년 하계 체험형 인턴십 프로그램 「디지털부문」 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54200652,"데이터분석가, 데이터엔지니어, 데이터마이닝, 데이터시각화, 빅데이터",서울 영등포구,신입 · 인턴직,학력무관,면접 후 협의,D-4,3일 전 등록,3,7
SB성보,대기업,SB성보 영업본부 경북북부영업팀 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54200618&adsCategoryItem=effect_bold&,"기술영업, 영업관리, 영업지원, 영업직, 영업마케팅",경북 예천군,신입 · 경력 · 계약직,대학교(4년)↑,면접 후 협의,D-3,3일 전 등록,3,6
네이버클라우드(주),대기업,[NAVER Cloud] 인사운영 지원 (계약),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54200559,"급여(Payroll), 데이터분석, 인사",경기 성남시 분당구,경력무관 · 계약직,학력무관,면접 후 협의,~07.01(수),3일 전 등록,3,13
한국보훈복지의료공단,대기업,[광주보훈병원] 업무지원직(급식-취사원) 직원 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54200486,"일반병원, 종합병원, 조리사, 재고관리, 안전관리자",광주 광산구,경력무관 · 정규직 외,학력무관,면접 후 협의,D-6,3일 전 등록,3,9
네이버클라우드(주),대기업,[NAVER Cloud] 음성합성 언어처리 기술 연구 (체험형 인턴),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54200393,"프론트엔드, TTS, C++, Python, 기술연구",경기 성남시 분당구,신입 · 인턴직,대학교(4년)↑,면접 후 협의,D-4,3일 전 등록,3,7
(주)플러스테크,일반기업,[대규모채용+현대기아차협력+장안공단+통근버스+잔업/특근多] 생산 사원 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54200390,"기계조작원, 단순생산직, 설비OP, 외관검사원, 품질검사원",부산 기장군 외,경력무관 · 정규직,학력무관,면접 후 협의,내일마감,3일 전 등록,3,알수없음
한국보훈복지의료공단,대기업,[광주보훈병원] 업무지원직(시설지원-청소) 직원 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54200382,"일반병원, 종합병원, 미화원, 청소",광주 광산구,경력무관 · 정규직 외,학력무관,면접 후 협의,D-6,3일 전 등록,3,9
에이치엘비제약(주),코스닥,HLB제약(주) 신입/경력 수시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54200299,"세무사, 법인결산, 세무기장, 세무신고, 세무회계",서울 강남구 외,신입 · 경력 · 정규직,대학교(4년)↑,면접 후 협의,~06.30(화),3일 전 등록,3,12
네이버클라우드(주),대기업,[NAVER Cloud] NAVER Cloud 상품 전략 기획 (체험형 인턴),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54200251,"AI(인공지능), 문서작성, 전략기획, 데이터분석, 시장조사",경기 성남시 분당구,신입 · 인턴직,대학교(4년)↑,면접 후 협의,D-4,3일 전 등록,3,7
한국보훈복지의료공단,대기업,[광주보훈병원] 업무지원직(고객지원-간병지원) 직원 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54200184,"간병인, 일반병원, 종합병원, 3교대",광주 광산구,경력무관 · 정규직 외,학력무관,면접 후 협의,D-6,3일 전 등록,3,9
네이버클라우드(주),대기업,대만 LINE WORKS Contents Development (체험형 인턴),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54200108,"문서작성, 통/번역, 마케팅기획, 마케팅전략, 콘텐츠마케팅",경기 성남시 분당구,신입 · 인턴직,대학교(4년)↑,면접 후 협의,D-4,3일 전 등록,3,7
(주)엘엑스하우시스,대기업,[LX하우시스] 인테리어 시공 협력기사 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54200066,창호/샤시,서울전체 외,신입 · 경력 · 교육생,학력무관,면접 후 협의,~07.05(일),3일 전 등록,3,17
(사)비파괴검사인재육성회,일반기업,2026년 상반기 비파괴검사원 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54199964&adsCategoryItem=effect_bold&,"원자력, 기계조작원, 생산관리, 용접원, 품질검사원",인천전체 외,신입 · 정규직,고졸↑,면접 후 협의,~07.03(금),3일 전 등록,3,15
(주)엔씨아이티에스,일반기업,[NC 자회사] ㈜NC ITS 시스템 엔지니어 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54199962&adsCategoryItem=effect_bold&,"게임개발, 기술지원, 데이터분석가, 데이터엔지니어, 백엔드/서버개발",서울 금천구,신입 · 경력 · 계약직,학력무관,면접 후 협의,~07.08(수),3일 전 등록,3,20
네이버클라우드(주),대기업,플랫폼(NCP) 회원·빌링 플랫폼 기획 (체험형 인턴),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54199614,"클라우드, B2B, Figma, 시장조사, 기획",경기 성남시 분당구,신입 · 인턴직,대학교(4년)↑,면접 후 협의,D-4,3일 전 등록,3,7
SK텔레콤(주),대기업,Multimodal Labeling 생성 및 검수 담당자,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54199480,"데이터라벨링, AI(인공지능), 데이터분석",서울 중구,신입 · 계약직,대학교(4년)↑,면접 후 협의,내일마감,3일 전 등록,3,알수없음
농협경제지주(주),대기업,농협경제지주 부산공판장 채소경매보조 영업지원직 채용 공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54199465,"영업관리, 영업지원, 영업직, 영업",부산 사상구,경력무관 · 계약직,학력무관,면접 후 협의,내일마감,3일 전 등록,3,알수없음
농협경제지주(주),대기업,농협경제지주 가락공판장 경매보조(채소) 영업지원직 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54199463,"영업관리, 영업지원, 영업직, 영업",서울 송파구,경력무관 · 계약직,학력무관,면접 후 협의,D-2,3일 전 등록,3,5
SK텔레콤(주),대기업,Kubernetes 기반 DataPlatform 개발 전문가,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54199419,"데이터엔지니어, 백엔드/서버개발, 클라우드, API, Java",경기 성남시 분당구,신입 · 경력 · 계약직,학력무관,면접 후 협의,내일마감,3일 전 등록,3,알수없음
NH농협은행(주),대기업,NH농협은행 가락동지점 사무지원직 직원 채용 공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54199357,"사무직, 사무보조, 사무행정, 전화응대",서울 송파구,경력무관 · 계약직,학력무관,면접 후 협의,D-2,3일 전 등록,3,5
NH농협은행(주),대기업,NH농협은행 운암동지점 사무지원직 직원 채용공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54199358,"사무직, 비품관리, 사무보조, 사무행정, 전화응대",광주 북구,경력무관 · 계약직,학력무관,면접 후 협의,18시 마감,3일 전 등록,3,알수없음
