company,company_type,primary_sector,title,title_length,sector_count,posting_period_days,duration_deviation,abs_duration_deviation,is_short_posting,is_long_posting,company_reposting_count,sector_reposting_count,estimated_salary,estimated_welfare_count,has_flexible_work,has_snack_bar,has_incentive,turnover_risk_score,turnover_risk_level,link
코오롱인더스트리(주),대기업,생산관리,코오롱인더스트리 구미1공장 기능직 인턴 채용 (생산),29,4,4.0,-8.0,8.0,1,0,2,10,5800,7,0,0,0,10.41073080481036,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54216323
코오롱인더스트리(주),대기업,설비OP,코오롱인더스트리 구미1공장 기능직 인턴 채용 (보전(기계)),33,5,4.0,-8.0,8.0,1,0,2,2,5800,7,0,0,0,10.41073080481036,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54216322
(주)세정,일반기업,손익관리,[세정] 트레몰로 영업팀 신입 채용,19,5,7.0,-5.0,5.0,1,0,1,1,3800,3,0,0,0,43.19148936170213,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54216239
엠즈씨드(주),일반기업,시장조사,2026년 엠즈씨드 체험형 인턴 모집(마케팅),25,5,6.0,-6.0,6.0,1,0,2,3,3800,3,0,0,0,45.13413506012951,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54216132
엠즈씨드(주),일반기업,채용담당자,2026년 엠즈씨드 체험형 인턴 모집(HR),24,5,6.0,-6.0,6.0,1,0,2,7,3800,3,0,0,0,45.13413506012951,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54216071
(주)카카오,대기업,사내행사,개발자 컨퍼런스 지원_어시스턴트,17,4,11.0,-1.0,1.0,1,0,9,5,5800,7,0,0,0,15.073080481036078,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54215972
경동물류(주),일반기업,경리,2026년 경동물류 신입&경력사원 모집공고,23,5,42.0,30.0,30.0,0,1,1,7,3800,3,0,0,0,59.14893617021277,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54215861
LG전자(주),대기업,채용담당자,[CHO부문] 채용비연계형 대학생 인턴 _ 채용브랜딩,29,5,9.0,-3.0,3.0,1,0,4,7,5800,7,0,0,0,9.827937095282145,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54215845
(주)대성인솔루션,일반기업,식당,2026년 생산직 사원모집,14,5,28.0,16.0,16.0,0,1,1,1,3800,3,0,0,0,50.21276595744681,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54215818&adsCategoryItem=effect_bold&
㈜대농,일반기업,의류무역,[대농어패럴] 각 부문 경력사원 채용,20,5,9.0,-3.0,3.0,1,0,1,1,3800,3,0,0,0,41.91489361702128,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54215733
김해시도시개발공사,공사·공기업,사무직,체험형 청년 인턴 공개채용 공고,17,5,4.0,-8.0,8.0,1,0,1,67,4200,5,0,0,0,33.10638297872341,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54215722
(주)거성푸드,일반기업,경리사무원,거성푸드 입출고관리 담당 모집,16,5,11.0,-1.0,1.0,1,0,1,1,3800,3,0,0,0,40.63829787234043,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54215673
대한무역투자진흥공사,대기업,해외시장개척,2026년 3기 체험형 청년인턴 모집,20,4,11.0,-1.0,1.0,1,0,1,4,5800,7,0,0,0,4.638297872340425,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54215574
(주)카카오뱅크,대기업,AI(인공지능),서비스 기획자 - AI,12,4,14.0,2.0,2.0,0,1,10,18,5800,7,0,0,0,17.01572617946346,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54215556
한국수목원정원관리원,공사·공기업,사무직,2026년 제2차 체험형 청년인턴 채용 공고(행정지원),30,5,10.0,-2.0,2.0,1,0,4,67,4200,5,0,0,0,33.18963922294172,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54215502
한국수목원정원관리원,공사·공기업,연구원,2026년 제2차 체험형 청년인턴 채용 공고(연구지원),30,5,10.0,-2.0,2.0,1,0,4,14,4200,5,0,0,0,33.18963922294172,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54215453
한국수목원정원관리원,공사·공기업,판매직,2026년 제2차 체험형 청년인턴 채용 공고(고객지원),30,4,10.0,-2.0,2.0,1,0,4,1,4200,5,0,0,0,33.18963922294172,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54215418
(주)카카오뱅크,대기업,서비스기획,서비스 기획자 - 수신,12,3,17.0,5.0,5.0,0,1,10,1,5800,7,0,0,0,18.930619796484734,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54215416
(주)카카오뱅크,대기업,SQL,신사업(서베이) 운영 및 기획 담당자 (계약직),26,4,17.0,5.0,5.0,0,1,10,2,5800,7,0,0,0,18.930619796484734,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54215381
샘표식품(주),코스피,기술지원,2026 샘표식품 신입/경력사원 수시채용,22,5,16.0,4.0,4.0,0,1,1,25,5200,6,0,0,0,16.553191489361705,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54214993
대화제약(주),대기업,기술사업화,"대화제약㈜ 개발팀, 공무팀, 제제연구2팀, 평가분석팀, 병원4팀 채용",38,5,5.0,-7.0,7.0,1,0,1,2,5800,7,0,0,0,8.468085106382977,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54214970&adsCategoryItem=effect_bold&
에이쓰리,일반기업,기계조작원,[대기업생산직]삼성1차협력 대덕전자 생산팀 대규모 채용 기숙사有,35,5,10.0,-2.0,2.0,1,0,2,14,3800,3,0,0,0,42.58094357076781,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54214749&adsCategoryItem=effect_bold&
(주)밸류엔지니어링,대기업,총무,밸류엔지니어링 부문별 신입/경력 채용,20,5,12.0,0.0,0.0,0,0,1,6,5800,7,0,0,0,3.9999999999999996,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54214731&adsCategoryItem=effect_bold&
한국수목원정원관리원,공사·공기업,교육행정,2026년 제2차 체험형 청년인턴 채용 공고(교육지원),30,5,10.0,-2.0,2.0,1,0,4,3,4200,5,0,0,0,33.18963922294172,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54214648
(주)카카오뱅크,대기업,문서작성,지급결제 제휴 운영 담당자 (계약직),20,5,19.0,7.0,7.0,0,1,10,11,5800,7,0,0,0,20.207215541165585,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54214568
(주)다우에프엠피,일반기업,영업관리,(주)다우에프엠피 영업관리 담당자 채용(신입/경력),28,5,6.0,-6.0,6.0,1,0,1,16,3800,3,0,0,0,43.829787234042556,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54214497&adsCategoryItem=effect_bold&
(주)카카오뱅크,대기업,UI/UX디자인,인터널 서비스 UI/UX 디자인 어시스턴트 (체험형 인턴),32,4,13.0,1.0,1.0,0,1,10,1,5800,7,0,0,0,16.377428307123036,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54214458
펑타이그레이터차이나(유),외국계,QA/테스터,[PTKOREA/인턴] 글로벌 이커머스 앱 UXUI QA 업무 보조,37,5,11.0,-1.0,1.0,1,0,6,4,4800,5,0,0,0,29.16003700277521,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54214445
펑타이그레이터차이나(유),외국계,해외시장개척,[PTKOREA/인턴] 중국 마케팅 운영 서포트,26,5,11.0,-1.0,1.0,1,0,6,4,4800,5,0,0,0,29.16003700277521,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54214360
펑타이그레이터차이나(유),외국계,교육행정,[PTKOREA/인턴] 교육 운영 지원 포지션,25,5,11.0,-1.0,1.0,1,0,6,3,4800,5,0,0,0,29.16003700277521,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54214280
(주)엘투와이,일반기업,구매관리,[(주)L2Y] 물류파트 신입/경력직 모집 (사원~대리급),32,5,11.0,-1.0,1.0,1,0,1,3,3800,3,0,0,0,40.63829787234043,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54214094
펑타이그레이터차이나(유),외국계,채용담당자,[PTKOREA/인턴] HR 채용 코디네이터 지원,27,5,11.0,-1.0,1.0,1,0,6,7,4800,5,0,0,0,29.16003700277521,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54214044
피씨엔오티(주),대기업,기술지원,"Machine Vision SW & CS 엔지니어, PLC제어, 전장설계, 전장제작",46,5,27.0,15.0,15.0,0,1,1,25,5800,7,0,0,0,13.574468085106384,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54214004&adsCategoryItem=effect_bold&
펑타이그레이터차이나(유),외국계,사내행사,[PTKOREA/인턴] 기업 홍보 영상 기획 / 제작 보조 인턴,35,5,11.0,-1.0,1.0,1,0,6,5,4800,5,0,0,0,29.16003700277521,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54213958
(주)컴투스,대기업,QA/테스터,[컴투스프로야구 시리즈] QA 담당자 (계약직),26,3,11.0,-1.0,1.0,1,0,3,4,5800,7,0,0,0,7.2469935245143375,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54213947
(주)리치몬트코리아,대기업,서류관리,㈜리치몬트코리아 Sales(영업·판매) 전문 인재 채용,30,5,59.0,47.0,47.0,0,1,1,2,5800,7,0,0,0,34.0,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54213880
(주)컴투스,대기업,QA/테스터,[서머너즈워] QA 담당자 (계약직),20,3,11.0,-1.0,1.0,1,0,3,4,5800,7,0,0,0,7.2469935245143375,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54213809
펑타이그레이터차이나(유),외국계,문서작성,[PTKOREA/인턴] 국내 대기업 소셜채널 및 캠페인 운영 지원,36,5,11.0,-1.0,1.0,1,0,6,11,4800,5,0,0,0,29.16003700277521,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54213784
한국투자리얼에셋운용(주),일반기업,투자전략,FY2026 한국투자리얼에셋운용 하반기 채용연계형 인턴 채용,33,5,9.0,-3.0,3.0,1,0,1,1,3800,3,0,0,0,41.91489361702128,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54213646
주식회사 케이앤피,일반기업,단순생산직,[대구/성서] 학력무관·초보환영|대기업 협력사 생산/검사 정규직 채용,38,5,30.0,18.0,18.0,0,1,1,10,3800,3,0,0,0,51.48936170212765,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54213611
(주)카카오페이,대기업,자료조사,[어시스턴트] 온라인 가맹점 심사 업무 지원,24,4,11.0,-1.0,1.0,1,0,3,2,5800,7,0,0,0,7.2469935245143375,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54213491
(주)에싸,일반기업,AI(인공지능),소파개발지원/백화점온라인영업/AI비주얼디자인/자사몰MD/구매,33,5,12.0,0.0,0.0,0,0,1,18,3800,3,0,0,0,40.0,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54213462&adsCategoryItem=effect_bold&
(주)일레븐,일반기업,콘텐츠기획,콘텐츠 마케터 인턴,10,5,11.0,-1.0,1.0,1,0,1,3,3800,3,0,0,0,40.63829787234043,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54213393
(주)한국가스기술공사,대기업,사무행정,2026년 제3차 기간제 계약직 채용공고 (충전원),28,5,7.0,-5.0,5.0,1,0,4,5,5800,7,0,0,0,11.104532839962996,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54213357
(주)한국가스기술공사,대기업,수행기사,2026년 제3차 기간제 계약직 채용공고 (운전원),28,5,7.0,-5.0,5.0,1,0,4,1,5800,7,0,0,0,11.104532839962996,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54213358
(주)한국가스기술공사,대기업,교육행정,2026년 제3차 기간제 계약직 채용공고 (안전관리책임자),32,5,7.0,-5.0,5.0,1,0,4,3,5800,7,0,0,0,11.104532839962996,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54213356
(주)마스몬스터,일반기업,영상디자이너,[디지털종합광고대행사] AE/디자이너/PD 채용,26,5,58.0,46.0,46.0,0,1,1,1,3800,3,0,0,0,69.36170212765957,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54213150
(주)한국가스기술공사,대기업,사무직,ESG경영처 기간제계약직(육아휴직 대체인력) 채용 공고,30,5,12.0,0.0,0.0,0,0,4,67,5800,7,0,0,0,7.913043478260868,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54213123
한국폴리텍대학제주캠퍼스,일반기업,사무직,2026년 행정지원직(휴직자 대체) 채용 공고,25,5,6.0,-6.0,6.0,1,0,1,67,3800,3,0,0,0,43.829787234042556,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54212850
(주)에프앤피,일반기업,단순생산직,[직영기회/주급O만근수당O/통근버스] 현대차1차 자동화라인 조립원,36,5,4.0,-8.0,8.0,1,0,1,10,3800,3,0,0,0,45.10638297872341,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54212671
(주)컴투스,대기업,AI(인공지능),[북미풍 매치 신작] AI 영상 아트 크리에이터 (신입/경력),34,5,11.0,-1.0,1.0,1,0,3,18,5800,7,0,0,0,7.2469935245143375,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54212669
한국보훈복지의료공단,대기업,요양보호사,[광주보훈요양원] 2026년 제3차 요양보호직 채용 공고,31,4,10.0,-2.0,2.0,1,0,6,1,5800,7,0,0,0,11.798334875115634,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54212587
현대아이에스씨(주),대기업,안전보건관리자,2026년 일반직 안전보건 부문 채용,20,1,9.0,-3.0,3.0,1,0,1,2,5800,7,0,0,0,5.914893617021276,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54212311
(주)농협하나로유통,대기업,영업관리,하나로마트 동탄유통센터 (영업지원직) 모집공고(상품진열관리),33,5,4.0,-8.0,8.0,1,0,5,16,5800,7,0,0,0,14.323774283071227,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54211930
(주)농협하나로유통,대기업,영업관리,하나로마트 동탄유통센터(영업지원직)모집공고(계산원/고객센터),33,5,4.0,-8.0,8.0,1,0,5,16,5800,7,0,0,0,14.323774283071227,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54211929
(주)농협하나로유통,대기업,서무,하나로마트 동탄유통센터 (영업지원직) 모집공고(매입서무),31,5,4.0,-8.0,8.0,1,0,5,3,5800,7,0,0,0,14.323774283071227,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54211928
(주)농협하나로유통,대기업,영업관리,달성유통센터 영업지원직 채용공고,17,5,,,,0,0,5,16,5800,7,0,0,0,9.217391304347824,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54211927
조선대학교병원,일반기업,간호사,외래간호팀(비뇨의학과) 계약직 간호사 채용 재공고,27,3,6.0,-6.0,6.0,1,0,1,4,3800,3,0,0,0,43.829787234042556,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54211856
NH농협은행(주),대기업,사무직,NH농협은행 제주시지부 산전후대체직 직원 채용공고,27,3,6.0,-6.0,6.0,1,0,24,67,5800,7,0,0,0,37.82978723404255,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54211802
NH농협은행(주),대기업,사무직,NH농협은행 서울대역중앙지점 산전후대체직 직원 채용공고,30,3,4.0,-8.0,8.0,1,0,24,67,5800,7,0,0,0,39.1063829787234,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54211800
NH농협은행(주),대기업,사무직,NH농협은행 주엽지점 산전후대체직 채용공고,23,3,4.0,-8.0,8.0,1,0,24,67,5800,7,0,0,0,39.1063829787234,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54211801
NH농협은행(주),대기업,사무직,고흥군지부 산전후대체직 신규채용,17,3,4.0,-8.0,8.0,1,0,24,67,5800,7,0,0,0,39.1063829787234,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54211799
NH농협은행(주),대기업,사무직,NH농협은행 뚝섬지점 사무지원직 직원 채용공고,25,5,4.0,-8.0,8.0,1,0,24,67,5800,7,0,0,0,39.1063829787234,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54211797
NH농협은행(주),대기업,사무직,NH농협은행 부천금융센터 산전후대체직 채용공고,25,3,,,,0,0,24,67,5800,7,0,0,0,34.0,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54211796
대원강업(주),대기업,기술영업,2026년 하반기 대원강업 신입사원 채용(국내/해외영업),31,5,11.0,-1.0,1.0,1,0,3,5,5800,7,0,0,0,7.2469935245143375,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54211696
토스뱅크(주),대기업,기술지원,Server Developer(여신),20,5,11.0,-1.0,1.0,1,0,16,25,5800,7,0,0,0,24.203515263644775,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54211558
토스뱅크(주),대기업,기술지원,Server Developer(수신),20,5,11.0,-1.0,1.0,1,0,16,25,5800,7,0,0,0,24.203515263644775,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54211559
토스뱅크(주),대기업,채용담당자,Recruiting Business Partner,27,5,11.0,-1.0,1.0,1,0,16,7,5800,7,0,0,0,24.203515263644775,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54211557
토스뱅크(주),대기업,프로덕트마케팅,Product Operations Specialist (WM),34,5,11.0,-1.0,1.0,1,0,16,1,5800,7,0,0,0,24.203515263644775,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54211556
(주)넥슨코리아,대기업,게임개발,[AI본부] 게임 도메인 LLM 평가 어시스턴트 (인턴),31,4,11.0,-1.0,1.0,1,0,1,2,5800,7,0,0,0,4.638297872340425,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54211458
신영자산운용(주),일반기업,경영지원,[신영자산운용] 2026년 채용연계 인턴사원 채용공고,29,4,9.0,-3.0,3.0,1,0,1,2,3800,3,0,0,0,41.91489361702128,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54211448
대원강업(주),대기업,R&D,2026년 하반기 대원강업 신입사원 채용(설계/해석(전동화)),34,5,11.0,-1.0,1.0,1,0,3,4,5800,7,0,0,0,7.2469935245143375,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54211441
대원강업(주),대기업,생산관리,2026년 하반기 대원강업 신입사원 채용(설비관리/설비공정혁신),35,5,11.0,-1.0,1.0,1,0,3,10,5800,7,0,0,0,7.2469935245143375,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54211440
나비스오토모티브시스템즈(주),일반기업,해외영업,[한국] 해외영업 (OEM SW_차량 전장파트) 신입 및 경력 모집,37,5,23.0,11.0,11.0,0,1,1,1,3800,3,0,0,0,47.02127659574468,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54207267
AJ네트웍스(주),대기업,기술지원,AJ네트웍스 수시채용 (신입/경력),19,5,9.0,-3.0,3.0,1,0,1,25,5800,7,0,0,0,5.914893617021276,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54207141
메가스터디교육(주),코스닥,백엔드/서버개발,메가스터디교육 2026년 하반기 신입/경력 채용,26,5,10.0,-2.0,2.0,1,0,1,6,4500,4,0,0,0,30.276595744680858,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54206400
현대로템(주),대기업,AI(인공지능),[현대로템] 2026년 하계 석/박사 인턴 모집,26,5,7.0,-5.0,5.0,1,0,1,18,5800,7,0,0,0,7.191489361702128,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54206385
(주)바이넥스,코스닥,제약QA,[제약/바이오] ㈜바이넥스 송도공장 QC(미생물파트) 신입/경력사원 모집,40,5,12.0,0.0,0.0,0,0,2,3,4500,4,0,0,0,30.304347826086957,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54206336
경동제약(주),외국계,시설관리,경동제약 2026년 2차 공개채용,18,5,10.0,-2.0,2.0,1,0,1,5,4800,5,0,0,0,23.27659574468085,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54206298
대일시스템,일반기업,기술지원,"대일시스템 하반기 채용(해외영업지원,국내영업,아날로그회로설계,필드엔지니어,생산)",44,5,34.0,22.0,22.0,0,1,1,25,3800,3,0,0,0,54.04255319148936,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54206290&adsCategoryItem=effect_bold&
솔루스첨단소재(주),코스피,HR컨설팅,솔루스첨단소재(주) 2026년 각 부문별 신입 및 경력 채용,33,5,6.0,-6.0,6.0,1,0,1,1,5200,6,0,0,0,17.829787234042556,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54206288&adsCategoryItem=effect_bold&
삼중테크(주),일반기업,기술영업,"기전사업부 영업팀(공조,소방,기계) 모집",22,5,18.0,6.0,6.0,0,1,1,5,3800,3,0,0,0,43.829787234042556,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54205948&adsCategoryItem=effect_bold&
세중해운(주),일반기업,기업회계,[세중그룹] 항공포워딩/병원물류/재무회계/경영관리 채용,30,5,6.0,-6.0,6.0,1,0,1,1,3800,3,0,0,0,43.829787234042556,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54205790&adsCategoryItem=effect_bold&
신라에이치엠(주),대기업,시설관리,[신라스테이] 지역별 인스펙터(계약직) 채용,24,5,27.0,15.0,15.0,0,1,2,5,5800,8,0,1,0,10.878815911193339,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54205238&adsCategoryItem=effect_bold&
유진한일합섬(주),일반기업,방적/방사,[유진한일합섬] 의령공장 생산직군 채용,21,5,28.0,16.0,16.0,0,1,1,1,3800,3,0,0,0,50.21276595744681,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54205179&adsCategoryItem=effect_bold&
한국생명공학연구원,공사·공기업,데이터엔지니어,2026-2차 박사후/석사후/인턴 연구원 채용공고,27,5,14.0,2.0,2.0,0,1,1,3,4200,5,0,0,0,29.276595744680854,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54205067
(주)포스코와이드,대기업,기계수리,[포스코와이드] 기계기술직 채용 (포항),22,5,6.0,-6.0,6.0,1,0,2,3,5800,7,0,0,0,9.134135060129509,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54204886&adsCategoryItem=effect_bold&
켐코(주),대기업,단순생산직,"고려아연 계열,이차전지 소재기업 켐코(주) 생산직 채용",30,1,5.0,-7.0,7.0,1,0,1,10,5800,7,0,0,0,8.468085106382977,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54204864
(주)포스코와이드,대기업,운동치료사,[포스코와이드] 휘트니스센터 트레이너 채용 (서울 포스코센터),34,5,6.0,-6.0,6.0,1,0,2,1,5800,7,0,0,0,9.134135060129509,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54204862
퍼펙트커리어 주식회사,일반기업,ER(노무관리),AI 반도체 패키지ㅣ상여금300 정착지원금60 보너스30ㅣ기숙사,35,5,,,,0,0,1,1,3800,4,0,0,1,36.00000000000001,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54204518&adsCategoryItem=effect_bold&
(주)삼구에프에스,일반기업,ERP,식품제조업 생산직 신입 경력 대규모 채용,22,5,19.0,7.0,7.0,0,1,1,7,3800,3,0,0,0,44.46808510638298,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54204409&adsCategoryItem=effect_bold&
(주)카카오,대기업,사무직,IT 정책 및 산업 동향 연구 지원_어시스턴트,25,5,12.0,0.0,0.0,0,0,9,67,5800,7,0,0,0,14.43478260869565,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54204286
(주)카카오,대기업,이커머스,선물하기/톡딜 뷰티 CM_어시스턴트,19,5,12.0,0.0,0.0,0,0,9,2,5800,7,0,0,0,14.43478260869565,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54204194
(주)애거슨,일반기업,IT컨설팅,GMP사업부 신입채용,11,5,28.0,16.0,16.0,0,1,1,1,3800,3,0,0,0,50.21276595744681,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54204142
(주)카카오,대기업,데이터분석가,쇼핑하우 가격 비교 지표 관리/정산/운영_어시스턴트,28,5,12.0,0.0,0.0,0,0,9,14,5800,7,0,0,0,14.43478260869565,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54204121
(주)디케이오스텍,외국계,해외시장개척,2026년 하반기 각 부문 신입/경력 채용,23,5,7.0,-5.0,5.0,1,0,1,4,4800,5,0,0,0,25.19148936170213,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54203997
